Survey Area,Season,Round,Burrow ID,Camera #,SD Card#,Width,Status,Photo Reviewer,Distance (in),Notes,Date Start,Date End,Trap Days,# photos,Tortoise,Commensal Totals,Gopher Frog,Southern Toad,Treefrog,unk frog,Two-lined Salamander,Coachwhip,Corn Snake,Pine snake,Hognose,Black Racer,Diamondback Rattlesnake,Scarlet Snake,Coral Snake,Crowned Snake,Pygmy Rattlesnake,unk snake,Racerunner,Broad-headed Skink,Ground Skink,Mole Skink,Green Anole,Fence Lizard,unk lizard,Box Turtle,Mouse,Pocket Gopher,Cotton Rat,Eastern Woodrat,Cottontail,Fox Squirrel,Grey Squirrel,Flying Squirrel,unk rodent,Armadillo,Grey Fox,Coyote,Canid,Striped Skunk,Wild Boar,Opossum,Raccoon,Bobcat,Deer,Bear,unk mammal,Crow,Burrowing Owl,Screech Owl,American Kestrel,Chuck-will's-widow,Quail,Hermit Thrush,American Robin,Northern Mockingbird,Phoebe,Eastern Kingbird,Great-crested Flycatcher,Savanah Sparrow,Song Sparrow,White-throated Sparrow,Chipping Sparrow,Grasshopper Sparrow,Vesper Sparrow,Swamp Sparrow,Bachman's Sparrow,unk sparrow,Carolina Wren,House Wren,Palm Warbler,unk warbler,Northern Flicker,Eastern Meadowlark,Blue-gray Gnatcatcher,Mourning Dove,Grey Catbird,Turkey,unknown bird,unk animal
Turtle Creek,spring,SP1,BE2 ,19,51,Large,AB,RLB,60,Coachwhip is seen exiting burrow. Only have one photo and the mid-section of snake is the only visible part. Prepped all cameras on 4/27 for potential burn. Did not get burned.,4/28/2018 12:28,5/2/2018 16:26,4.2,17342,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE13,9,33,Medium,AB,AB,60,Collapsed 0.5 m down; Did not get burned.,4/28/2018 12:03,5/2/2018 16:34,4.2,17467,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE14,10,65,119,A,AB,60,"Measured at 30 cm, burrow turns; Prepped all cameras on 4/27 for potential burn. Did not get burned.",4/28/2018 12:08,5/2/2018 16:12,4.2,17321,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE12,8,26,310,A,AB,60,Small hole behind entrance where tunnel turns-Coachwhip might have gone down this hole; Coachwhip comes out of burrow while GT is basking; prepped all cameras on 4/27 for potential burn. Did not get burned.,4/28/2018 12:10,5/2/2018 19:08,4.3,18349,Y,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE18,32,6,268,I,AB,60,Prepped all cameras on 4/27 for potential burn. Did not get burned. Kestrel visited apron on 2 different days.,4/28/2018 12:14,5/2/2018 16:25,4.2,17342,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE19,13,3,323,A,AB,60,Prepped all cameras on 4/27 for potential burn. Did not get burned.,4/28/2018 12:15,5/2/2018 17:13,4.2,17638,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,TCA24,33,53,Large,AB,AB,60,Collapsed >1 m down; prepped all cameras on 4/27 for potential burn. Did not get burned.,4/28/2018 12:26,5/2/2018 16:50,4.2,17425,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,BE1,31,61,Large,AB,AB,60,Collapsed 3/4 m down; prepped all cameras on 4/24 for potential burn. Did not get burned. Unclear photo of deer leg next to burrow.,4/28/2018 12:31,5/2/2018 16:54,4.2,17422,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,spring,SP1,PE1,29,45,123,A,DRS,60, Prepped all cameras on 4/27 for potential burn. Did not get burned.,4/28/2018 12:32,5/2/2018 17:01,4.2,17455,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201E,summer,SU1,KV2,1,,110,I,VHP,60,Broad-headed skink ate cricket. Low rain for 20 min. on 7/4/16. Possible milipede after rain 3896-3902.,7/1/2016 13:00,7/4/2016 13:00,3,14072,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV7,2,,326,I,VHP,60,No commensals obs.,7/1/2016 13:00,7/4/2016 13:00,3,14054,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV3,3,,332,A,VHP,60,Unknown animal inside burrow 0628-0808.,7/1/2016 13:00,7/4/2016 13:00,3,14046,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV9,4,,med,AB,AB,60,No commensals obs. Light rain on and off from about 10-12:30(total about 35 minutes),7/1/2016 13:00,7/4/2016 13:00,3,14041,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV5,5,,145,A,AB,60,"The 2 gopher frogs seemed to both stay the entrance both nights. A 2nd tortoise came and checked out the burrow. Comparison photos GT1: 2367, 2368, 3536, 4722 GT2: 3473, 3482, 3483. Gopher tortoise liked to stay near the entrance a lot during the day and night. Light rain on and off for about 25 minutes.",7/1/2016 13:00,7/4/2016 13:20,3,14102,Y(2),4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV13,6,,137,I,SEP,60,Ew. Spiders,7/1/2016 13:00,7/4/2016 13:00,3,14112,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV15,7,,310,A,DRS,60,,7/1/2016 13:00,7/4/2016 13:00,3,14115,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KA3,8,,111,A,AB,60,Light rain on and off for about 35 minutes on July 4,7/1/2016 13:00,7/4/2016 13:00,3,14042,N,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KV17,9,,330,A,SEP,60,4088-4108 both tortoises interacting with each other,7/1/2016 13:00,7/4/2016 13:00,3,14127,Y(2),5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU1,KA4,10,,305,A,AB,60,Light rain on and off on 7/4/2016 for 30 min.,7/1/2016 13:00,7/4/2016 13:00,3,14220,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KV17,14,,374,A,VHP,60,"Didn't follow timelapse settings and only lasted one day. Someone messed with the camera, because the last picture is of the inside of their hat. They must have turned it off and then on again. Possible racerunner tail in top right corner.",9/2/2016 15:23,9/3/2016 12:20,0.9,6896,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,K12,22,,127,I,VHP,60,"Gopher frog was there the first night and into the next day, but wasn't seen again.",9/2/2016 16:54,9/5/2016 17:37,3,11896,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KB3,23,,293,A,VHP,60,,9/2/2016 18:00,9/5/2016 17:46,3,11925,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KV15,24,,270,A,VHP,60,Batteries died one day early.,9/2/2016 18:00,9/4/2016 12:58,1.8,7934,Y,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KA4,26,,275,A,VHP,60,,9/2/2016 18:00,9/5/2016 9:17,2.6,10556,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KV5,28,,362,A,VHP,60,5 baby tortoises hatch in apron!! 3 enter burrow then leave later when mom returns. One baby visits mom again later in the day. On 9/5 a second tortoise visits the first and mounts it.,9/2/2016 17:18,9/5/2016 17:49,3,11907,Y(7),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KB1,25,,140,A,RB,60,Batteries died and photos ended on the 5th at 6:35 ,9/2/2016 18:00,9/5/2016 6:35,2.5,9572,Y,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KB2,27,,161,A,RB,60,Nothing Seen but listed as active burrow,9/2/2016 18:00,9/5/2016 17:41,3,11886,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KV3,29,,282,A,RB,60,"4 baby tortoises emerge off camera, also female tortoise at burrow gets mounted twice by visiting male, the first baby tortoise emerges at 6am and the camera was transitioning from night mode to day mode skipped keeping all the in between photos that were blacked out because you couldn't see anything",9/2/2016 18:00,9/5/2016 17:32,3,12006,Y(6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
201E,summer,SU2,KV8,30,,120,I,VHP,60,,9/2/2016 18:00,9/5/2016 17:28,3,11891,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V5,1,,260,I,"DRS, AB",60,Camera died early-Energizer Lithiums. Burrowing owl was just visiting,7/22/2016 12:44,7/25/2016 10:12,2.9,11043,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V3,2,,190,I,AB,60,Unkown frog is probably a small southern toad. Wolf spider with egg sack stayed near the entrance the whole time-Do they only use inactive burrows?,7/22/2016 12:58,7/27/2016 6:37,4.7,17530,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V6,3,,260,I,AB,60,Definitely 2 different toads. The small one just comes for a visit but the much larger one goes off every night but always spends the day in the burrow. He was always at the entrance when it was raining. 6253-6325 ants appear to be swarming into the burrow.,7/22/2016 12:51,7/27/2016 6:26,4.7,17490,N,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V7,4,,110,A,VHP,60,"Coachwhip entered burrow after camera was set up, but was not caught during MD. BUFTER entered burrow 3 days later and stayed for a day. Left during light rain in the morning.",7/22/2016 18:00,7/27/2016 7:54,4.6,17982,Y,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V1,5,,222,A,VHP,60,,7/22/2016 12:27,7/26/2016 10:31,3.9,18238,Y,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,BD2,6,,55,I,AB,60,Spider covered the lense with a web on 7/26. web was started at 12:14 and could not see anything by 18:00. Gopher frog stayed at the burrow the whole time and would always come out for the rain.,7/22/2016 12:04,7/26/2016 12:59,4,16406,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V4,7,,230,A,AB,60,,7/22/2016 12:35,7/27/2016 7:49,4.8,18089,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V2,8,,194,A,VHP,60,Tortoise didn't enter until 7/24.,7/22/2016 18:00,7/27/2016 7:04,4.5,17955,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,V8,9,,250,A,AB,60,,7/22/2016 12:22,7/26/2016 12:02,4,17528,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70C2,summer,SU,BD1,10,,130,I,VHP,60,BUFTER came out during rain.,7/22/2016 12:14,7/26/2016 19:28,4.3,17462,N,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BV5,21,,290,I,VHP,60,,7/1/2016 13:00,7/4/2016 10:11,2.9,14142,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BV2,22,,290,I,AB,60,Batteries died on 7/3/16.,7/1/2016 13:00,7/3/2016 19:44,2.3,7977,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS11,23,,378,A,SEP,60,Tortoise in the rain 8463-8468. Light rain on 7/3,7/1/2016 13:00,7/4/2016 13:00,3,14472,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BV6,24,,340,A,AB,60,Batteries died on 7/4/16 at 12:52. Light rain on 7/3 for 10 minutes and on and off for 25 minutes on 7/4.,7/1/2016 13:00,7/4/2016 12:52,3,14137,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS8,25,,262,A,VHP,60,,7/1/2016 13:00,7/4/2016 13:00,3,14529,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS6,21,,280,A,SEP,60,,7/15/2016 13:15,7/18/2016 13:20,3,12432,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS1,22,,300,A,SEP,60,,7/15/2016 16:34,7/18/2016 13:24,2.9,11889,Y,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS4,23,,250,A,SEP,60,,7/15/2016 13:13,7/18/2016 13:28,3,12363,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,B1,24,,127,I,SEP,60,,7/15/2016 12:53,7/18/2016 13:28,3,12329,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B70E,summer,SU,BS5,25,,sm,AB,SEP,60,Potentially 2 different coachwhips. Both used burrow,7/15/2016 12:47,7/18/2016 13:23,3,13142,Y,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
B71,summer,SU1,VP50,29,19,211,A,RLB,60,Mammalized and dug out. Gopher tortoise came on 7/27/18 and remains in burrow throughout rest of time.,7/23/2018 18:00,7/28/2018 8:01,4.6,18027,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71,summer,SU1,VP33,35,67,172,I,RLB,60,,7/23/2018 18:00,7/28/2018 7:24,4.6,17788,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71,summer,SU1,VP51,32,53,139,A,RLB,60,Kept photos of toad burying itself in front of burrow entrance during the day.,7/23/2018 18:00,7/28/2018 6:56,4.5,17651,Y,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71,summer,SU1,VP35,39,V1,Large,AB,RLB,60,"Camera only took 12 pictures, because of setting error on new camera. Collapsed 0.5 m down.",7/23/2018 13:29,7/23/2018 13:31,0,12,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71,summer,SU1,VP41,13,1,238,I,RLB,60,No commensals present.,7/23/2018 14:28,7/28/2018 6:20,4.7,17497,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71,summer,SU1,VP38,33,40,232,A,DRS,60,"Chin glands may be present (photos 4946, 0825).",7/23/2018 14:25,7/28/2018 7:29,4.7,18050,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
